Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;radio;usb;sensors;batdescription1;colors;sar-eu;price;gprstext;edge;batstandby1;battalktime1;cam2features;bodyother;models;featuresother;optionalother;nfc
https://www.gsmarena.com/allview_city+-6112.php;https://fdn2.gsmarena.com/vv/bigpic/allview-city-plus.jpg;Allview City+;Released 2013, August;289g, 7.9mm thickness;Android 4.1;8GB storage, microSDHC;3;N/A;37,520 hits;"7.0""";600x1024 pixels;512 MB RAM;;3000 mAh Li-Po;N/A;;;;2013, August. Released 2013, August;Discontinued;192.5 x 122 x 7.9 mm (7.58 x 4.80 x 0.31 in);289 g (10.19 oz);No;IPS LCD capacitive touchscreen;7.0 inches, 137.9 cm(~58.7% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);;Android 4.1 (Jelly Bean);;Dual-core 1.5 GHz Cortex-A9;Mali-400;microSDHC (dedicated slot);8GB 512MB RAM;;VGA;;Yes;No;;Wi-Fi 802.11 b/g/n;Yes;;No;microUSB 2.0, USB On-The-Go;Accelerometer;Non-removable Li-Po 3000 mAh battery;White, Black;;About 80 EUR;No;No;Up to 250 h;Up to 4 h;;;;HDMI port;;
https://www.gsmarena.com/allview_viva_h8-6113.php;https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h8.jpg;Allview Viva H8;Released 2013, August;374g, 7.9mm thickness;Android 4.2;8GB storage, microSDHC;3;N/A;41,561 hits;"7.9""";768x1024 pixels;1 GB RAM;;4000 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2013, August. Released 2013, August;Discontinued;200 x 135.7 x 7.9 mm (7.87 x 5.34 x 0.31 in);374 g (13.19 oz);Yes;IPS LCD capacitive touchscreen, 16M colors;7.9 inches, 193.3 cm(~71.2% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~162 ppi density);;Android 4.2 (Jelly Bean);;Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;;720p;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;No;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 4000 mAh battery;Black;;About 190 EUR;;;Up to 400 h;Up to 4 h;;;;;;
https://www.gsmarena.com/allview_viva_q8-6114.php;https://fdn2.gsmarena.com/vv/bigpic/allview-viva-q8.jpg;Allview Viva Q8;Released 2013, July;357g, 7.5mm thickness;Android 4.2, up to 4.4.2;8GB storage, microSDHC;2;N/A;37,926 hits;"7.9""";768x1024 pixels;1 GB RAM;;4000 mAh Li-Po;N/A;;;;2013, July. Released 2013, July;Discontinued;200 x 139 x 7.5 mm (7.87 x 5.47 x 0.30 in);357 g (12.59 oz);No;IPS LCD capacitive touchscreen;7.9 inches, 193.3 cm(~69.5% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~162 ppi density);;Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat);;Quad-core 1.0 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;;Yes;VGA;;Wi-Fi 802.11 b/g/n;Yes;;No;microUSB 2.0, USB On-The-Go;Accelerometer;Non-removable Li-Po 4000 mAh battery;White, Black;;About 150 EUR;No;No;Up to 130 h;Up to 4 h;;;;HDMI port;;
https://www.gsmarena.com/allview_start_m7-6020.php;https://fdn2.gsmarena.com/vv/bigpic/allview-m7-start.jpg;Allview Start M7;Released 2014, January;80g, 11.9mm thickness;Feature phone;microSDHC slot;2;N/A;59,644 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800;;;;2014, January. Released 2014, January;Discontinued;119 x 51.9 x 11.9 mm (4.69 x 2.04 x 0.47 in);80 g (2.82 oz);Dual SIM (dual stand-by);TFT, 256K colors;2.4 inches, 17.8 cm(~28.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;0;;microSDHC (dedicated slot);;;QVGA;;No;No;;No;2.0, A2DP, EDR;No;FM radio;microUSB 2.0;;Removable Li-Ion 1000 mAh battery;Black;;About 20 EUR;Yes;No;Up to 140 h;Up to 5 h 15 min;;;;;;
https://www.gsmarena.com/allview_p6_quad_plus-6019.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p6-quad-plus.jpg;Allview P6 Quad Plus;Released 2014, January;131.9g, 8.6mm thickness;Android 4.1.2;4GB 1GB RAM storage, microSDHC slot;2;N/A;64,378 hits;"4.65""";720x1280 pixels;1 GB RAM;;2100 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, January. Released 2014, January;Discontinued;135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in);131.9 g (4.62 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;4.65 inches, 59.6 cm(~63.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~316 ppi density);;Android 4.1.2 (Jelly Bean);;Quad-core 1.5 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;1 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Po 2100 mAh battery;Black;;About 220 EUR;;;Up to 260 h;Up to 6 h 40 min;;;;;;
https://www.gsmarena.com/allview_a5_quad-6018.php;https://fdn2.gsmarena.com/vv/bigpic/allview-a5-quad.jpg;Allview A5 Quad;Released 2014, January;153.7, 10.9mm thickness;Android 4.2.2;4GB 512MB RAM storage, no card slot;10;N/A;200,302 hits;"4.3""";480x800 pixels;512 MB RAM;;1700 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2014, January. Released 2014, January;Discontinued;129.2 x 68 x 10.9 mm (5.09 x 2.68 x 0.43 in);153.7 (5.40 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;4.3 inches, 52.6 cm(~59.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);;Android 4.2.2 (Jelly Bean);;Quad-core 1.3 GHz Cortex-A7;Mali-400;No;4GB 512MB RAM;;5 MP, AF;LED flash, HDR;1080p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1700 mAh battery;Black, White;;About 130 EUR;;;Up to 212 h;Up to 6 h 30 min (2G) / Up to 5 h 30 min (3G);;;;;;
https://www.gsmarena.com/allview_p5_symbol-6017.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p5-symbol.jpg;Allview P5 Symbol;Released 2013, December;147.7, 10.9mm thickness;Android 4.2.2;4GB 512MB RAM storage, no card slot;3;N/A;53,496 hits;"4.63""";480x854 pixels;512 MB RAM;;1700 mAh Li-Ion;GSM 900 / 1800;HSDPA 900 / 2100;;HSPA;2013, December. Released 2013, December;Discontinued;136.6 x 69.8 x 10.9 mm (5.38 x 2.75 x 0.43 in);147.7 (5.19 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;4.63 inches, 59.1 cm(~62.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~212 ppi density);;Android 4.2.2 (Jelly Bean);;Dual-core 1.2 GHz Cortex-A7;Mali-400;No;4GB 512MB RAM;;5 MP, AF;LED flash, HDR, panorama;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1700 mAh battery;Black;;About 160 EUR;;;Up to 280 h;Up to 6 h 40 min (2G) / Up to 5 h 40 min (3G);;Stylus;;;;
https://www.gsmarena.com/allview_x1_soul_mini-5997.php;https://fdn2.gsmarena.com/vv/bigpic/allview-x1-soul-mini.jpg;Allview X1 Soul Mini;Released 2013, November;147.7g, 9.1mm thickness;Android 4.2;16GB storage, no card slot;10;N/A;115,297 hits;"4.5""";720x1280 pixels;1 GB RAM;MT6589T;3000 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2013, November. Released 2013, November;Discontinued;130.4 x 64.4 x 9.1 mm (5.13 x 2.54 x 0.36 in);147.7 g (5.19 oz);Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;4.5 inches, 55.8 cm(~66.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~326 ppi density);Corning Gorilla Glass 3;Android 4.2 (Jelly Bean);Mediatek MT6589T (28 nm);Quad-core 1.5 GHz Cortex-A7;PowerVR SGX544MP2;No;16GB 1GB RAM;;8 MP, AF;LED flash, HDR, panorama;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Po 3000 mAh battery;Black;;About 270 EUR;;;Up to 350 h;Up to 8 h 20 min (2G) / Up to 7 h (3G);;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_x1_soul-5996.php;https://fdn2.gsmarena.com/vv/bigpic/allview-x1-soul.jpg;Allview X1 Soul;Released 2013, November;129.4g, 7.9mm thickness;Android 4.2;32GB storage, no card slot;37;N/A;267,064 hits;"5.0""";1080x1920 pixels;2 GB RAM;MT6589T;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2013, November. Released 2013, November;Discontinued;143 x 69 x 7.9 mm (5.63 x 2.72 x 0.31 in);129.4 g (4.55 oz);Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~69.8% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Corning Gorilla Glass 3;Android 4.2 (Jelly Bean);Mediatek MT6589T (28 nm);Quad-core 1.5 GHz Cortex-A7;PowerVR SGX544MP2;No;32GB 2GB RAM;;13 MP, AF;LED flash, HDR, panorama;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Po 2000 mAh battery;Black;;About 360 EUR;;;Up to 250 h;Up to 6 h (2G) / Up to 5 h (3G);;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_a4_duo-6021.php;https://fdn2.gsmarena.com/vv/bigpic/allview-a4-duo.jpg;Allview A4 Duo;Released 2013, November;110.6, 12mm thickness;Android 4.2;512MB RAM storage, no card slot;4;N/A;142,331 hits;"3.5""";320x480 pixels;512 MB RAM;;1200 mAh Li-Ion;GSM 900 / 1800;HSDPA 900 / 2100;;HSPA;2013, November. Released 2013, November;Discontinued;116.1 x 63.2 x 12 mm (4.57 x 2.49 x 0.47 in);110.6 (3.88 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;3.5 inches, 36.5 cm(~49.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 4.2 (Jelly Bean);;Dual-core 1.0 GHz Cotex-A7;Mali-400;No;512MB RAM;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;No;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1200 mAh battery;Black;;About 80 EUR;;;Up to 200 h;Up to 8 h 20 min;;;;;;
https://www.gsmarena.com/allview_a5_duo-6022.php;https://fdn2.gsmarena.com/vv/bigpic/allview-a5-duo.jpg;Allview A5 Duo;Released 2013, August;137.7g, 11.5mm thickness;Android 4.2.2;4GB 512MB RAM storage, microSDHC slot;6;N/A;171,618 hits;"4.0""";480x800 pixels;512 MB RAM;;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, August. Released 2013, August;Discontinued;126 x 64.4 x 11.5 mm (4.96 x 2.54 x 0.45 in);137.7 g (4.83 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;4.0 inches, 45.5 cm(~56.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.2.2 (Jelly Bean);;Dual-core 1.2 GHz Cotex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;;3.15 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1700 mAh battery;Black;;About 100 EUR;;;Up to 220 h;Up to 6 h 40 min (2G) / Up to 6 h (3G);;;;;;
https://www.gsmarena.com/allview_h2_qubo-6023.php;https://fdn2.gsmarena.com/vv/bigpic/allview-h2-qubo.jpg;Allview H2 Qubo;Released 2013, August;142g, 9.8mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;5;N/A;81,699 hits;"4.5""";480x854 pixels;512 MB RAM;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, August. Released 2013, August;Discontinued;136 x 67 x 9.8 mm (5.35 x 2.64 x 0.39 in);142 g (5.01 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;4.5 inches, 55.8 cm(~61.2% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;Android 4.2 (Jelly Bean);;Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP, AF;LED flash, HDR;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1800 mAh battery;Black, White;;About 120 EUR;;;Up to 230 h;Up to 6 h 40 min (2G) / Up to 6 h (3G);;;;;;
https://www.gsmarena.com/allview_viper_i_v1-6471.php;https://fdn2.gsmarena.com/vv/bigpic/allview-viper-i.jpg;Allview Viper i V1;Released 2014, May;143g, 11mm thickness;Android 4.2.2;8GB storage, microSDHC;8;N/A;99,601 hits;"4.7""";540x960 pixels;1 GB RAM;;1800 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2014, May. Released 2014, May;Discontinued;134.5 x 68.8 x 11 mm (5.30 x 2.71 x 0.43 in);143 g (5.04 oz);Dual SIM (dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.7 inches, 60.9 cm(~65.8% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Scratch-resistant glass;Android 4.2.2 (Jelly Bean);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1800 mAh battery;Black, white, yellow, blue, pink;;About 200 EUR;;;Up to 180 h;Up to 6 h (2G) / Up to 5 h (3G);;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_viper_v1-6024.php;https://fdn2.gsmarena.com/vv/bigpic/allview-v1-viper.jpg;Allview Viper V1;Released 2013, June;124.9g, 7.9mm thickness;Android 4.2;4GB/16GB storage, microSDHC;25;N/A;354,382 hits;"4.7""";720x1280 pixels;1 GB RAM;MT6589;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, June. Released 2013, June;Discontinued;137.5 x 68.4 x 7.9 mm (5.41 x 2.69 x 0.31 in);124.9 g (4.37 oz);Dual SIM (dual stand-by);IPS LCD capacitive touchscreen;4.7 inches, 60.9 cm(~64.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~312 ppi density);Corning Gorilla Glass;Android 4.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM, 16GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1800 mAh battery;Black, White, Blue;;About 230 EUR;;;Up to 280 h;Up to 6 h 20 min (2G) / Up to 5 h 30 min (3G);;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_p5_qmax-6025.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p5-qmax.jpg;Allview P5 Qmax;Released 2013, June;176.9g, 9.9mm thickness;Android 4.1;4GB 1GB RAM storage, microSDHC slot;6;N/A;58,900 hits;"5.3""";540x960 pixels;1 GB RAM;MT6589;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, June. Released 2013, June;Discontinued;153 x 73 x 9.9 mm (6.02 x 2.87 x 0.39 in);176.9 g (6.21 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;5.3 inches, 77.4 cm(~69.3% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~208 ppi density);;Android 4.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash, HDR;720p@30fps;1 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 3000 mAh battery;Black;;About 230 EUR;;;Up to 400 h;Up to 8 h;;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_p6_quad-6026.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p6-quad.jpg;Allview P6 Quad;Released 2013, April;131.9g, 8.6mm thickness;Android 4.1.2;4GB 1GB RAM storage, microSDHC slot;3;N/A;107,851 hits;"4.65""";720x1280 pixels;1 GB RAM;;2100 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, April. Released 2013, April;Discontinued;135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in);131.9 g (4.62 oz);Dual SIM (dual stand-by);Super AMOLED capacitive touchscreen;4.65 inches, 59.6 cm(~63.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~316 ppi density);Corning Gorilla Glass 2;Android 4.1.2 (Jelly Bean);;Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;1 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Po 2100 mAh battery;Black;;;;;Up to 260 h;Up to 6 h 40 min;;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_simply_s5-6027.php;https://fdn2.gsmarena.com/vv/bigpic/allview-simply-s5.jpg;Allview Simply S5;Released 2013, April;113.6, 10.2mm thickness;Feature phone;microSDHC slot;2;N/A;80,700 hits;"2.8""";240x320 pixels; ;;1280 mAh Li-Ion;GSM 900 / 1800;;;;2013, April. Released 2013, April;Discontinued;123 x 56 x 10.2 mm (4.84 x 2.20 x 0.40 in);113.6 (3.99 oz);Dual SIM (dual stand-by);TFT, 256K colors;2.8 inches, 24.3 cm(~35.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;0;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;2.0;No;FM radio;microUSB 2.0;;Removable Li-Ion 1280 mAh battery;Black, White;;About 20 EUR;Class 12;Class 10;Up to 250 h;Up to 5 h;;;;;;
https://www.gsmarena.com/allview_a4all-6028.php;https://fdn2.gsmarena.com/vv/bigpic/allview-a4all.jpg;Allview A4ALL;Released 2013, April;122.7g, 12.2mm thickness;Android 2.3.6;512MB 256MB RAM storage, microSDHC slot;2;N/A;68,165 hits;"3.5""";320x480 pixels;256 MB RAM;;1500 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2013, April. Released 2013, April;Discontinued;115 x 62 x 12.2 mm (4.53 x 2.44 x 0.48 in);122.7 g (4.30 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;3.5 inches, 36.5 cm(~51.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 2.3.6 (Gingerbread);;1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);512MB 256MB RAM;;2 MP;;480p@25fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1500 mAh battery;Black, White, Blue;;About 70 EUR;;;Up to 200 h;Up to 5 h;;;;;;
https://www.gsmarena.com/allview_p5_quad-6029.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p5-quad.jpg;Allview P5 Quad;Released 2013, February;140.7g, 9.8mm thickness;Android 4.1;4GB 1GB RAM storage, microSDHC slot;14;N/A;286,925 hits;"4.5""";540x960 pixels;1 GB RAM;MT6589;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, February. Released 2013, February;Discontinued;136.5 x 67 x 9.8 mm (5.37 x 2.64 x 0.39 in);140.7 g (4.94 oz);Dual SIM (dual stand-by);IPS LCD capacitive touchscreen;4.5 inches, 55.8 cm(~61.0% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);;Android 4.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;1 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 2100 mAh battery;Black, White;;About 170 EUR;;;Up to 230 h;Up to 6 h 40 min (2G) / Up to 5 h (3G);;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_p6_stony-6030.php;https://fdn2.gsmarena.com/vv/bigpic/allview-stony-p6.jpg;Allview P6 Stony;Released 2012, November;131.3g, 8.6mm thickness;Android 4.0.4;4GB 1GB RAM storage, microSDHC slot;2;N/A;44,716 hits;"4.65""";720x1280 pixels;1 GB RAM;;2100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;136 x 67 x 8.6 mm (5.35 x 2.64 x 0.34 in);131.3 g (4.62 oz);Dual SIM (dual stand-by);Super AMOLED capacitive touchscreen, 16M colors;4.65 inches, 59.6 cm(~65.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~316 ppi density);Corning Gorilla Glass 2;Android 4.0.4 (Ice Cream Sandwich);;Dual-core 1.0 GHz Cotex-A9;PowerVR SGX531;microSDHC (dedicated slot), 16 GB included;4GB 1GB RAM;;8 MP, AF;LED flash, HDR;720p@30fps;1 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA;3.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Po 2100 mAh battery;Black;;About 200 EUR;;;Up to 260 h;Up to 5 h 30 min;;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_p4_duo-6031.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p4-duo.jpg;Allview P4 Duo;Released 2012, October;118.4g, 9.9mm thickness;Android 4.0.4;4GB 512MB RAM storage, microSDHC slot;4;N/A;51,321 hits;"4.3""";480x800 pixels;512 MB RAM;;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, October. Released 2012, October;Discontinued;128 x 66.4 x 9.9 mm (5.04 x 2.61 x 0.39 in);118.4 g (4.16 oz);Dual SIM (dual stand-by);Super AMOLED capacitive touchscreen, 16M colors;4.3 inches, 52.6 cm(~61.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Corning Gorilla Glass;Android 4.0.4 (Ice Cream Sandwich);;Dual-core 1.0 GHz Cotex-A9;PowerVR SGX531;microSDHC (dedicated slot);4GB 512MB RAM;;8 MP, AF;LED flash, HDR;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA;3.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1600 mAh battery;Black, White;;About 180 EUR;;;Up to 240 h;Up to 5 h;;;;;Yamaha audio amplifier;
https://www.gsmarena.com/allview_p5_mini-6034.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p5-mini.jpg;Allview P5 Mini;Released 2012, November;162.2g, 11.2mm thickness;Android 4.0.4;4GB 512MB RAM storage, microSDHC slot;1;N/A;61,893 hits;"3.95""";320x480 pixels;512 MB RAM;;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;125 x 64 x 11.2 mm (4.92 x 2.52 x 0.44 in);162.2 g (5.71 oz);Dual SIM (dual stand-by);TFT capacitive touchscreen;3.95 inches, 46.5 cm(~58.1% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~146 ppi density);Corning Gorilla Glass;Android 4.0.4 (Ice Cream Sandwich);;1.0 GHz Cotex-A9;PowerVR SGX531;microSDHC (dedicated slot);4GB 512MB RAM;;3.15 MP;;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct, DLNA;3.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1700 mAh battery;Black, White;;About 90 EUR;;;Up to 240 h;Up to 5 h;;;;;Yamaha audio amplifier;
