Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;radio;usb;sensors;batdescription1;colors;price;batstandby1;battalktime1;memoryother;cam2features;bodyother;displayprotection;models;build;gprstext;edge;featuresother;displayother;optionalother;nfc;batmusicplayback1
https://www.gsmarena.com/blu_studio_c_hd-7867.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-c-hd-.jpg;BLU Studio C HD;Released 2016, January;176g, 10.2mm thickness;Android 5.1;8GB storage, microSDXC;6;N/A;170,082 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6582;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - S090Q;;HSPA 21.1/5.76 Mbps;2016, January;Available. Released 2016, January;144.7 x 71.2 x 10.2 mm (5.70 x 2.80 x 0.40 in);176 g (6.21 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~66.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2000 mAh battery;Black, White, Gold, Green, Blue, Pink;;Up to 750 h (2G) / Up to 700 h (3G);Up to 25 h (2G) / Up to 14 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_xl-7858.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-xl.jpg;BLU Vivo XL;Released 2016, January;154g, 7.5mm thickness;Android 5.1, up to 6.0;16GB storage, microSDXC;37;0.1%;540,442 hits;"5.5""";720x1280 pixels;2 GB RAM;MT6753;3150 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, January;Available. Released 2016, January;155.3 x 76.7 x 7.5 mm (6.11 x 3.02 x 0.30 in);154 g (5.43 oz);Dual SIM (Micro-SIM, dual stand-by);AMOLED capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~70.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDXC;16GB 2GB RAM;13 MP, PDAF;LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;Yes, with A-GPS;FM radio;2.0, Type-C 1.0 reversible connector;Accelerometer, proximity, compass;Removable Li-Ion 3150 mAh battery;Gold, Silver, Blue, Pink;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);;;;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/blu_vivo_5-7857.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-5.jpg;BLU Vivo 5;Released 2016, February;142.6, 6.9mm thickness;Android 5.1, up to 6.0;32GB storage, microSDXC;62;0.1%;1,401,157 hits;"5.5""";720x1280 pixels;3 GB RAM;MT6753;3150 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, January;Available. Released 2016, February;151.9 x 74.6 x 6.9 mm (5.98 x 2.94 x 0.27 in);142.6 (5.04 oz);Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);AMOLED capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~73.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDXC (uses shared SIM slot);32GB 3GB RAM;13 MP, PDAF;LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;Yes, with A-GPS;FM radio;2.0, Type-C 1.0 reversible connector;Accelerometer, gyro, proximity, compass;Non-removable Li-Ion 3150 mAh battery;Silver, Gold;About 240 EUR;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);;;;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/blu_life_one_x_(2016)-7820.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-one-x-2016.jpg;BLU Life One X (2016);Released 2015, December;141g, 8.6mm thickness;Android 5.1, upgradаble to 6.0;16GB storage, microSDXC;52;N/A;652,891 hits;"5.2""";1080x1920 pixels;2 GB RAM;MT6753;2900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015, December. Released 2015, December;Discontinued;149.5 x 73.6 x 8.6 mm (5.89 x 2.90 x 0.34 in);141 g (4.97 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.2 inches, 74.5 cm(~67.7% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 5.1 (Lollipop), upgradаble to 6.0 (Marshmallow);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDXC;16GB 2GB RAM;13 MP, AF;LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Ion 2900 mAh battery;Black, White;;Up to 725 h (2G) / Up to 625 h (3G);Up to 24 h (2G) / Up to 15 h (3G);;LED flash;;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/blu_studio_g_plus-7775.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-g-plus.jpg;BLU Studio G Plus;Released 2015, November;154g, 9.6mm thickness;Android 5.1;8GB storage, microSDXC;7;N/A;191,973 hits;"5.5""";480x854 pixels;1 GB RAM;;2800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700 / 1900 / 2100 - S510Q;;HSPA 21.1/5.76 Mbps;2015, November. Released 2015, November;Discontinued;155.5 x 78.8 x 9.6 mm (6.12 x 3.10 x 0.38 in);154 g (5.43 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~68.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~178 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 2800 mAh battery;Black, White, Blue, Gold, Pink, Green;;Up to 890 h (2G) / Up to 740 h (3G);Up to 29 h (2G) / Up to 17 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_x_lte-7774.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-x-lte1.jpg;BLU Dash X LTE;Released 2015, November;157g, 9.3mm thickness;Android 5.1;8GB storage, microSDXC;4;N/A;79,279 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 210;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700 / 1900 / 2100;2, 4, 7, 12, 17;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, November. Released 2015, November;Discontinued;142.5 x 71 x 9.3 mm (5.61 x 2.80 x 0.37 in);157 g (5.54 oz);Dual SIM;IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~68.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDXC;8GB 1GB RAM;8 MP;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.1, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2500 mAh battery;Black, White;;Up to 825 h (2G) / Up to 725 h (3G);Up to 26 h (2G) / Up to 16 h (3G);eMMC 4.5;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_7_0_lte-7726.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-70-lte.jpg;BLU Studio 7.0 LTE;Released 2015, October;266g, 8.5mm thickness;Android 5.1;16GB storage, microSDXC;13;N/A;152,770 hits;"7.0""";720x1280 pixels;1 GB RAM;Snapdragon 410;3700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 3, 4, 7, 12, 17, 28;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, October. Released 2015, October;Discontinued;190 x 99.8 x 8.5 mm (7.48 x 3.93 x 0.33 in);266 g (9.38 oz);Dual SIM;IPS LCD capacitive touchscreen, 16M colors;7.0 inches, 135.1 cm(~71.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~210 ppi density);Android 5.1 (Lollipop);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDXC;16GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Ion 3700 mAh battery;Grey, White, Gold, Blue;;Up to 200 h;Up to 12 h;eMMC 4.5;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_l-7725.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-l.jpg;BLU Dash L;Released 2015, October;122g, 11mm thickness;Android 4.4;4GB 512MB RAM storage, microSDXC slot;3;N/A;106,340 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D050U;;HSPA 21.1/5.76 Mbps;2015, October. Released 2015, October;Discontinued;126 x 64 x 11 mm (4.96 x 2.52 x 0.43 in);122 g (4.30 oz);Dual SIM (Micro-SIM/ Mini-SIM);TFT capacitive touchscreen, 16M colors;4.0 inches, 45.5 cm(~56.5% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.4 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.0 GHz Cortex-A7;Mali-400;microSDXC;4GB 512MB RAM;3.15 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer;Removable Li-Ion 1450 mAh battery;Black, White, Teal, Pink, Gold, Green;;Up to 700 h (2G) / Up to 500 h (3G);Up to 18 h (2G) / Up to 13 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_g_lte-7706.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-g-lte.jpg;BLU Studio G LTE;Released 2015, October;149g, 8.9mm thickness;Android 5.1;8GB storage, microSDXC;3;N/A;75,816 hits;"5.0""";480x854 pixels;1 GB RAM;Snapdragon 210;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;4, 7, 17;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, October. Released 2015, October;Discontinued;143 x 72 x 8.9 mm (5.63 x 2.83 x 0.35 in);149 g (5.26 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~66.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.1 (Lollipop);Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Non-removable Li-Po 2500 mAh battery;Black;;Up to 825 h (2G) / Up to 725 h (3G);Up to 26 h (2G) / Up to 16 h (3G);eMMC 4.5;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_m-7705.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-m.jpg;BLU Dash M;Released 2015, October;157g, 9.1mm thickness;Android 5.0;4GB 768MB RAM storage, microSDXC slot;6;N/A;179,670 hits;"5.0""";480x854 pixels;768 MB RAM;;1800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D030U;;HSPA 21.1/5.76 Mbps;2015, October. Released 2015, October;Discontinued;145.2 x 73.2 x 9.1 mm (5.72 x 2.88 x 0.36 in);157 g (5.54 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~64.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.0 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;4GB 768MB RAM;5 MP;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 1800 mAh battery;Black, White, Gold, Mint Green;;Up to 900 h (2G) / Up to 750 h (3G);Up to 24 h (2G) / Up to 12 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_x-7676.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-x.jpg;BLU Dash X;Released 2015, October;148g, 9.3mm thickness;Android 5.1;8GB storage, microSDXC;5;N/A;149,225 hits;"5.0""";720x1280 pixels;1 GB RAM;;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D010U;;HSPA 21.1/5.76 Mbps;2015, October. Released 2015, October;Discontinued;142.5 x 71 x 9.3 mm (5.61 x 2.80 x 0.37 in);148 g (5.22 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~68.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2000 mAh battery;Black, White;;Up to 750 h (2G) / Up to 700 h (3G);Up to 25 h (2G) / Up to 14 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_energy_2-7671.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-energy-2.jpg;BLU Studio Energy 2;Released 2015, October;176g, 10.1mm thickness;Android 5.0;16GB storage, microSDXC;18;N/A;231,529 hits;"5.0""";720x1280 pixels;1.5 GB RAM;MT6735;5000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;2, 4, 7, 17;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, October. Released 2015, October;Discontinued;144 x 71.2 x 10.1 mm (5.67 x 2.80 x 0.40 in);176 g (6.21 oz);Dual SIM;Super AMOLED capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.0 (Lollipop);Mediatek MT6735 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720MP2;microSDXC;16GB 1.5GB RAM;8 MP, AF;LED flash, panorama;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Non-removable Li-Ion 5000 mAh battery;Black, White;;Up to 720 h (2G) / Up to 720 h (3G);Up to 72 h (2G) / Up to 48 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_x_plus-7645.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-x-plus.jpg;BLU Dash X Plus;Released 2015, October;190g, 10.2mm thickness;Android 5.0;8GB storage, microSDXC;5;N/A;130,613 hits;"5.5""";720x1280 pixels;1 GB RAM;;2750 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D950U;;HSPA 21.1/5.76 Mbps;2015, October. Released 2015, October;Discontinued;158.8 x 77.7 x 10.2 mm (6.25 x 3.06 x 0.40 in);190 g (6.70 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~67.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 5.0 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2750 mAh battery;Black, Gold, Green, Pink, White;;Up to 775 h (2G) / Up to 700 h (3G);Up to 30 h (2G) / Up to 18 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_energy_x-7623.php;https://fdn2.gsmarena.com/vv/bigpic/blu-energy-x.jpg;BLU Energy X;Released 2015, September;154g, 8.9mm thickness;Android 5.1;8GB storage, microSDXC;7;N/A;163,778 hits;"5.0""";720x1280 pixels;1 GB RAM;;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - E010Q;;HSPA 21.1/5.76 Mbps;2015, September. Released 2015, September;Discontinued;142 x 70 x 8.9 mm (5.59 x 2.76 x 0.35 in);154 g (5.43 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~69.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 4000 mAh battery;Gold, Grey;;Up to 900 h (2G) / Up to 875 h (3G);Up to 52 h (2G) / Up to 38 h (3G);;;;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/blu_pure_xl-7558.php;https://fdn2.gsmarena.com/vv/bigpic/blu-pure-xl.jpg;BLU Pure XL;Released 2015, September;207g, 9.3mm thickness;Android 5.1;64GB storage, microSDXC;87;N/A;575,988 hits;"6.0""";1440x2560 pixels;3 GB RAM;MT6795 Helio X10;3500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 17;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, September. Released 2015, September;Discontinued;164 x 82.2 x 9.3 mm (6.46 x 3.24 x 0.37 in);207 g (7.30 oz);Dual SIM (Micro-SIM, dual stand-by);AMOLED capacitive touchscreen, 16M colors;6.0 inches, 99.2 cm(~73.6% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~490 ppi density);Android 5.1 (Lollipop);Mediatek MT6795 Helio X10 (28 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR G6200;microSDXC (dedicated slot);64GB 3GB RAM;"24 MP, 1/2.3"", PDAF, OIS";Dual-LED dual-tone flash, panorama, HDR;4K@30fps;8 MP, AF;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, recording;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Non-removable Li-Po 3500 mAh battery;Black, Gold;About 310 EUR;Up to 800 h (2G) / Up to 725 h (3G);Up to 38 h (2G) / Up to 24 h (3G);eMMC 5.0;;;Corning Gorilla Glass 3;;;;;;;24-bit/192kHz audio;Yes;
https://www.gsmarena.com/blu_vivo_air_lte-7559.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-air-lte.jpg;BLU Vivo Air LTE;Released 2015, September;98g, 5.1mm thickness;Android 5.0.2;16GB storage, no card slot;30;N/A;331,088 hits;"4.8""";720x1280 pixels;2 GB RAM;Snapdragon 410;2050 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700(AWS) / 1900 / 2100;LTE 1700 / 1900 / 2600;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, September. Released 2015, September;Discontinued;141.9 x 68.1 x 5.1 mm (5.59 x 2.68 x 0.20 in);98 g (3.46 oz);Nano-SIM;AMOLED capacitive touchscreen, 16M colors;4.8 inches, 63.5 cm(~65.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~306 ppi density);Android 5.0.2 (Lollipop);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;No;16GB 2GB RAM;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 2050 mAh battery;Black, White;;Up to 700 h (2G) / Up to 650 h (3G);Up to 22 h (2G) / Up to 11 h (3G);eMMC 4.5;;;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/blu_studio_xl-7523.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-xl.jpg;BLU Studio XL;Released 2015, August;177g, 8.5mm thickness;Android 5.0;8GB storage, microSDXC;9;N/A;243,604 hits;"6.0""";540x960 pixels;1 GB RAM;MT6582M;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2015, August. Released 2015, August;Discontinued;165.5 x 85.3 x 8.5 mm (6.52 x 3.36 x 0.33 in);177 g (6.24 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.0 inches, 99.2 cm(~70.3% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~184 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Ion 3000 mAh battery;Black, White;About 110 EUR;Up to 920 h (2G) / Up to 850 h (3G);Up to 36 h (2G) / Up to 20 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_life_x8-7499.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-x8.jpg;BLU Life X8;Released 2015, July;149g, 9.3mm thickness;Android 4.4.2, up to 5.0;8GB storage, microSDXC;7;N/A;147,155 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6592M;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - L010U;;HSPA 21.1/5.76 Mbps;2015, July. Released 2015, July;Discontinued;140.7 x 70.2 x 9.3 mm (5.54 x 2.76 x 0.37 in);149 g (5.26 oz);Dual SIM (Micro-SIM);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~69.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);Mediatek MT6592M (28 nm);Octa-core 1.4 GHz Cortex-A7;Mali-450MP4;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2500 mAh battery;Black, Pink, White, Mint, Gold;;Up to 750 h (2G) / Up to 675 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_touchbook_g7-7498.php;https://fdn2.gsmarena.com/vv/bigpic/blu-touchbook-g7.jpg;BLU Touchbook G7;Released 2015, August;298g, 8.9mm thickness;Android 5.0;4GB 512MB RAM storage, microSDXC slot;4;N/A;85,386 hits;"7.0""";600x1024 pixels;512 MB RAM;;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700(AWS) / 1900 - P240U;;HSPA 21.1/5.76 Mbps;2015, August. Released 2015, August;Discontinued;197.2 x 107 x 8.9 mm (7.76 x 4.21 x 0.35 in);298 g (10.51 oz);Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;7.0 inches, 137.9 cm(~65.3% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 5.0 (Lollipop);;Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDXC (dedicated slot);4GB 512MB RAM;2 MP;;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer;Non-removable Li-Po 3000 mAh battery;White, Gold, Grey;;Up to 190 h (3G);Up to 10 h (3G);;;;;;;;;;;;;
